,place name,category,city,link
1082,Terminus City Center,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d1737515-Reviews-Terminus_City_Center-Oujda_Oriental.html?
1083,Royal Hotel,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d655312-Reviews-Royal_Hotel-Oujda_Oriental.html?
1084,Atlas Orient,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d1804552-Reviews-Atlas_Orient-Oujda_Oriental.html?
1085,Hotel Lahlou,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d17518370-Reviews-Hotel_Lahlou-Oujda_Oriental.html?
1086,Oujda,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g298351-Oujda_Oriental-Vacations.html
1087,Hotel Des Lilas,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d10054610-Reviews-Hotel_Des_Lilas-Oujda_Oriental.html?
1088,Hotel Al Hanaa,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d7799497-Reviews-Hotel_Al_Hanaa-Oujda_Oriental.html?
1089,Riad Adahab,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d10501482-Reviews-Riad_Adahab-Oujda_Oriental.html?
1090,Dar Al Fassia,Hotel,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d3783966-Reviews-Dar_Al_Fassia-Oujda_Oriental.html?
1091,Le Souk de Oujda,Hotel,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d10499465-Reviews-Le_Souk_de_Oujda-Oujda_Oriental.html
1092,Oujda fitness,Hotel,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d5244965-Reviews-Oujda_fitness-Oujda_Oriental.html
1093,Rihab,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d3567261-Reviews-Rihab-Oujda_Oriental.html
1094,Mr Sushi Oujda,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d24079782-Reviews-Mr_Sushi_Oujda-Oujda_Oriental.html
1095,Restaurant National,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d8126404-Reviews-Restaurant_National-Oujda_Oriental.html
1096,Mc donald,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d3205157-Reviews-Mc_donald-Oujda_Oriental.html
1097,le comme chez soi,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d5667646-Reviews-Le_comme_chez_soi-Oujda_Oriental.html
1098,Tokyo Sushi,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d20374951-Reviews-Tokyo_Sushi-Oujda_Oriental.html
1099,Trocadero,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d4561181-Reviews-Trocadero-Oujda_Oriental.html
1100,La Belle D'orient,Hotel,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d12701296-Reviews-La_Belle_D_orient-Oujda_Oriental.html
1101,Parc lalla aicha,Hotel,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d10812169-Reviews-Parc_lalla_aicha-Oujda_Oriental.html
1102,Yac Shop,Hotel,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d24977254-Reviews-Yac_Shop-Oujda_Oriental.html
1103,Indianapolis,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37209-Indianapolis_Indiana-Vacations.html
1104,Goshen,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37146-Goshen_Indiana-Vacations.html
1105,Columbus,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37027-Columbus_Indiana-Vacations.html
1106,Madison,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37289-Madison_Indiana-Vacations.html
1107,Zionsville,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37659-Zionsville_Indiana-Vacations.html
1108,Hammond,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37170-Hammond_Indiana-Vacations.html
1109,Jasper,Hotel,Oujda,https://www.tripadvisor.com/Tourism-g37215-Jasper_Indiana-Vacations.html
1110,Mr Sushi Oujda,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d24079782-Reviews-Mr_Sushi_Oujda-Oujda_Oriental.html
1111,Restaurant National,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d8126404-Reviews-Restaurant_National-Oujda_Oriental.html
1112,Oujda,Restaurant,Oujda,https://www.tripadvisor.com/Tourism-g298351-Oujda_Oriental-Vacations.html
1113,Ibis Oujda,Restaurant,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d299644-Reviews-Ibis_Oujda-Oujda_Oriental.html?
1114,Rihab,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d3567261-Reviews-Rihab-Oujda_Oriental.html
1115,La Belle D'orient,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d12701296-Reviews-La_Belle_D_orient-Oujda_Oriental.html
1116,Atlas Orient,Restaurant,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d1804552-Reviews-Atlas_Orient-Oujda_Oriental.html?
1117,le comme chez soi,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d5667646-Reviews-Le_comme_chez_soi-Oujda_Oriental.html
1118,Oum Al Koura,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d23932892-Reviews-Oum_Al_Koura-Oujda_Oriental.html
1119,Mc donald,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d3205157-Reviews-Mc_donald-Oujda_Oriental.html
1120,Tokyo Sushi,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d20374951-Reviews-Tokyo_Sushi-Oujda_Oriental.html
1121,Borsalino Snack,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d12866372-Reviews-Borsalino_Snack-Oujda_Oriental.html
1122,Trocadero,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g298351-d4561181-Reviews-Trocadero-Oujda_Oriental.html
1123,Relax Hotel Oujda,Restaurant,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d7760430-Reviews-Relax_Hotel_Oujda-Oujda_Oriental.html?
1124,Terminus City Center,Restaurant,Oujda,https://www.tripadvisor.com/Hotel_Review-g298351-d1737515-Reviews-Terminus_City_Center-Oujda_Oriental.html?
1125,Le Souk de Oujda,Restaurant,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d10499465-Reviews-Le_Souk_de_Oujda-Oujda_Oriental.html
1126,Oujda fitness,Restaurant,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d5244965-Reviews-Oujda_fitness-Oujda_Oriental.html
1127,Argentine Experience Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g312741-d8696562-Reviews-Argentine_Experience_Restaurant-Buenos_Aires_Capital_Federal_District.html
1128,Darkey Kelly's Bar & Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g186605-d6403998-Reviews-Darkey_Kelly_s_Bar_Restaurant-Dublin_County_Dublin.html
1129,Dinner In The Sky,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g189400-d7825999-Reviews-Dinner_In_The_Sky-Athens_Attica.html
1130,WILD - Creative Bar & Spring Rolls Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g297390-d14007799-Reviews-WILD_Creative_Bar_Spring_Rolls_Restaurant-Siem_Reap_Siem_Reap_Province.html
1131,Anica Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g152515-d13552562-Reviews-Anica_Restaurant-Cabo_San_Lucas_Los_Cabos_Baja_California.html
1132,The Thirsty Whale Bar & Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g255109-d1115280-Reviews-The_Thirsty_Whale_Bar_Restaurant-Napier_Hawke_s_Bay_Region_North_Island.html
1133,Yao Restaurant and Rooftop Bar,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g293916-d13371690-Reviews-Yao_Restaurant_and_Rooftop_Bar-Bangkok.html
1134,Splashes Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g32588-d343887-Reviews-Splashes_Restaurant-Laguna_Beach_California.html
1135,Barefoot Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g147248-d1883689-Reviews-Barefoot_Restaurant-Oranjestad_Aruba.html
1136,Sawyer's Farmhouse Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g55270-d6886216-Reviews-Sawyer_s_Farmhouse_Restaurant-Pigeon_Forge_Tennessee.html
1137,Bone's Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g60898-d435880-Reviews-Bone_s_Restaurant-Atlanta_Georgia.html
1138,Fleet Landing Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g54171-d566804-Reviews-Fleet_Landing_Restaurant-Charleston_South_Carolina.html
1139,Social Bar And Restaurant,Restaurant,Oujda,https://www.tripadvisor.com/Restaurant_Review-g294316-d7243521-Reviews-Social_Bar_And_Restaurant-Lima_Lima_Region.html
1140,Oujda,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Tourism-g298351-Oujda_Oriental-Vacations.html
1141,Le Souk de Oujda,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g298351-d10499465-Reviews-Le_Souk_de_Oujda-Oujda_Oriental.html
1142,Local Foodie Adventure in Buenos Aires with Sherpa Food Tours,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g312741-d19498870-Local_Foodie_Adventure_in_Buenos_Aires_with_Sherpa_Food_Tours-Buenos_Aires_Capital.html
1143,"Cave, Waterfall and River Adventure in Charco Azul from San Juan",Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g147320-d23795052-Cave_Waterfall_and_River_Adventure_in_Charco_Azul_from_San_Juan-San_Juan_Puerto_Ri.html
1144,"Sorrento Farm and Food Experience including Olive Oil, Limoncello, Wine tasting",Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g187782-d13553049-Sorrento_Farm_and_Food_Experience_including_Olive_Oil_Limoncello_Wine_tasting-Sorr.html
1145,Newfields,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g37209-d103675-Reviews-Newfields-Indianapolis_Indiana.html
1146,Cemetery and Ghost BYOB Bus Tour in New Orleans,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g60864-d13429749-Cemetery_and_Ghost_BYOB_Bus_Tour_in_New_Orleans-New_Orleans_Louisiana.html
1147,Small Group Walking Food Tour With Secret Food Tours in Las Vegas,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g45963-d14083792-Small_Group_Walking_Food_Tour_With_Secret_Food_Tours_in_Las_Vegas-Las_Vegas_Nevada.html
1148,Small-Group Wine Tasting Experience in the Tuscan Countryside,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g187895-d11458040-Small_Group_Wine_Tasting_Experience_in_the_Tuscan_Countryside-Florence_Tuscany.html
1149,Balloon flight + pick up in CDMX + Breakfast in Cave + Pyramids,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g150800-d24962104-Balloon_flight_pick_up_in_CDMX_Breakfast_in_Cave_Pyramids-Mexico_City_Central_Mexi.html
1150,Maui Pineapple Farm Tour in Haliimaile,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g60635-d19281512-Maui_Pineapple_Farm_Tour_in_Haliimaile-Makawao_Maui_Hawaii.html
1151,Half Day Snorkel Trip on Reefs in the Florida Keys,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g34344-d19146910-Half_Day_Snorkel_Trip_on_Reefs_in_the_Florida_Keys-Key_Largo_Florida_Keys_Florida.html
1152,Greek Food Walking Tour in Athens,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g189400-d11452751-Greek_Food_Walking_Tour_in_Athens-Athens_Attica.html
1153,Reykjavik Food Walk - Local Foodie Adventure in Iceland,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g189970-d15846329-Reykjavik_Food_Walk_Local_Foodie_Adventure_in_Iceland-Reykjavik_Capital_Region.html
1154,ATV Quad Bike Through Tunnel and Waterfall in Bali,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g297701-d20369796-ATV_Quad_Bike_Through_Tunnel_and_Waterfall_in_Bali-Ubud_Gianyar_Regency_Bali.html
1155,Dolly Parton's Stampede Dinner Attraction,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g55270-d105791-Reviews-Dolly_Parton_s_Stampede_Dinner_Attraction-Pigeon_Forge_Tennessee.html
1156,Berlin: Sachsenhausen Concentration Camp Tour in English,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g187323-d11452019-Berlin_Sachsenhausen_Concentration_Camp_Tour_in_English-Berlin.html
1157,"Authentic Fijian Day Cruise, Best Day in Fiji",Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g294334-d12921007-Authentic_Fijian_Day_Cruise_Best_Day_in_Fiji-Viti_Levu.html
1158,Hamlet and Sweden Tour - Two Countries in one day !,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g189541-d14163229-Hamlet_and_Sweden_Tour_Two_Countries_in_one_day-Copenhagen_Zealand.html
1159,Dolly Parton's Stampede Dinner Attraction,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g44160-d258073-Reviews-Dolly_Parton_s_Stampede_Dinner_Attraction-Branson_Missouri.html
1160,Kona Manta Rays Guaranteed Night Snorkel in Keauhou Harbor,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g29217-d19175821-Kona_Manta_Rays_Guaranteed_Night_Snorkel_in_Keauhou_Harbor-Island_of_Hawaii_Hawaii.html
1161,"Turtle Canyon Snorkel Adventure in Waikiki, Oahu",Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g29222-d23631429-Turtle_Canyon_Snorkel_Adventure_in_Waikiki_Oahu-Oahu_Hawaii.html
1162,Capri & Blue Grotto Semi Private Boat Day Trip from Sorrento,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g187782-d16641245-Capri_Blue_Grotto_Semi_Private_Boat_Day_Trip_from_Sorrento-Sorrento_Province_of_Na.html
1163,University of Notre Dame,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g26773436-d184866-Reviews-University_of_Notre_Dame-Notre_Dame_Indiana.html
1164,Island Sunset and Skyway Light Show - 3hr Boat Cruise in St. Pete,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g34607-d25229027-Island_Sunset_and_Skyway_Light_Show_3hr_Boat_Cruise_in_St_Pete-St_Petersburg_Florid.html
1165,Cooking Class and Lunch at a Tuscan Farmhouse with Local Market Tour from Florence,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g187895-d11450563-Cooking_Class_and_Lunch_at_a_Tuscan_Farmhouse_with_Local_Market_Tour_from_Florence.html
1166,The Original Sound of Music Tour in Salzburg,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g190441-d11449293-The_Original_Sound_of_Music_Tour_in_Salzburg-Salzburg_Austrian_Alps.html
1167,Shark and Wildlife Viewing Adventure in Key West,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g34345-d11479335-Shark_and_Wildlife_Viewing_Adventure_in_Key_West-Key_West_Florida_Keys_Florida.html
1168,Inca Lagoon in Andes Mountain Range - Visit Local Vineyard with Tasting included,Tourist+Attraction,Oujda,https://www.tripadvisor.com/AttractionProductReview-g294305-d11476864-Inca_Lagoon_in_Andes_Mountain_Range_Visit_Local_Vineyard_with_Tasting_included-San.html
1169,Children's Museum of Indianapolis,Tourist+Attraction,Oujda,https://www.tripadvisor.com/Attraction_Review-g37209-d103671-Reviews-Children_s_Museum_of_Indianapolis-Indianapolis_Indiana.html
1170,Be Live Collection Saïdia,Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d1902159-Reviews-Be_Live_Collection_Saidia-Saidia_Oriental.html?
1171,Iberostar Waves Saïdia,Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d944612-Reviews-Iberostar_Waves_Saidia-Saidia_Oriental.html?
1172,"Radisson Blu Resort, Saidia Beach",Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d12260133-Reviews-Radisson_Blu_Resort_Saidia_Beach-Saidia_Oriental.html?
1173,Bellington Appart Hotel Saidia,Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d11758333-Reviews-Bellington_Appart_Hotel_Saidia-Saidia_Oriental.html?
1174,Oasis Saidia Palace & Blue Pearl,Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d17518362-Reviews-Oasis_Saidia_Palace_Blue_Pearl-Saidia_Oriental.html?
1175,"Radisson Blu Resort, Saidia Garden",Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d24147807-Reviews-Radisson_Blu_Resort_Saidia_Garden-Saidia_Oriental.html?
1176,Saidia,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g944611-Saidia_Oriental-Vacations.html
1177,Marina Saïdia,Hotel,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d4447158-Reviews-Marina_Saidia-Saidia_Oriental.html
1178,Hotel Atlal,Hotel,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d3487671-Reviews-Hotel_Atlal-Saidia_Oriental.html?
1179,Plage de Saidia,Hotel,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d10110774-Reviews-Plage_de_Saidia-Saidia_Oriental.html
1180,Saidia Beach,Hotel,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d4399339-Reviews-Saidia_Beach-Saidia_Oriental.html
1181,Casablanca City,Hotel,Saidia,https://www.tripadvisor.com/Restaurant_Review-g944611-d8307560-Reviews-Casablanca_City-Saidia_Oriental.html
1182,Indianapolis,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37209-Indianapolis_Indiana-Vacations.html
1183,Goshen,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37146-Goshen_Indiana-Vacations.html
1184,Columbus,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37027-Columbus_Indiana-Vacations.html
1185,Madison,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37289-Madison_Indiana-Vacations.html
1186,Zionsville,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37659-Zionsville_Indiana-Vacations.html
1187,Hammond,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37170-Hammond_Indiana-Vacations.html
1188,Jasper,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37215-Jasper_Indiana-Vacations.html
1189,La Porte,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37255-La_Porte_Indiana-Vacations.html
1190,Lawrenceburg,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37259-Lawrenceburg_Indiana-Vacations.html
1191,Lafayette,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37242-Lafayette_Indiana-Vacations.html
1192,Michigan City,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37315-Michigan_City_Indiana-Vacations.html
1193,New Albany,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37364-New_Albany_Indiana-Vacations.html
1194,Munster,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37357-Munster_Indiana-Vacations.html
1195,Terre Haute,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g37574-Terre_Haute_Indiana-Vacations.html
1196,Put in Bay,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g50874-Put_in_Bay_Ohio-Vacations.html
1197,Indiana,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g28935-Indiana-Vacations.html
1198,Aix-en-Provence,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g187209-Aix_en_Provence_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur-Vacations.html
1199,Bloomington,Hotel,Saidia,https://www.tripadvisor.com/Tourism-g36942-Bloomington_Indiana-Vacations.html
1200,Oasis Saidia Palace & Blue Pearl,Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d17518362-Reviews-Oasis_Saidia_Palace_Blue_Pearl-Saidia_Oriental.html?
1201,Saidia,Restaurant,Saidia,https://www.tripadvisor.com/Tourism-g944611-Saidia_Oriental-Vacations.html
1202,Be Live Collection Saïdia,Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d1902159-Reviews-Be_Live_Collection_Saidia-Saidia_Oriental.html?
1203,Iberostar Waves Saïdia,Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d944612-Reviews-Iberostar_Waves_Saidia-Saidia_Oriental.html?
1204,Marina Saïdia,Restaurant,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d4447158-Reviews-Marina_Saidia-Saidia_Oriental.html
1205,Casablanca City,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g944611-d8307560-Reviews-Casablanca_City-Saidia_Oriental.html
1206,"Radisson Blu Resort, Saidia Beach",Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d12260133-Reviews-Radisson_Blu_Resort_Saidia_Beach-Saidia_Oriental.html?
1207,Saidia Beach,Restaurant,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d4399339-Reviews-Saidia_Beach-Saidia_Oriental.html
1208,Bellington Appart Hotel Saidia,Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d11758333-Reviews-Bellington_Appart_Hotel_Saidia-Saidia_Oriental.html?
1209,Plage de Saidia,Restaurant,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d10110774-Reviews-Plage_de_Saidia-Saidia_Oriental.html
1210,"Radisson Blu Resort, Saidia Garden",Restaurant,Saidia,https://www.tripadvisor.com/Hotel_Review-g944611-d24147807-Reviews-Radisson_Blu_Resort_Saidia_Garden-Saidia_Oriental.html?
1211,Argentine Experience Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g312741-d8696562-Reviews-Argentine_Experience_Restaurant-Buenos_Aires_Capital_Federal_District.html
1212,Darkey Kelly's Bar & Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g186605-d6403998-Reviews-Darkey_Kelly_s_Bar_Restaurant-Dublin_County_Dublin.html
1213,Dinner In The Sky,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g189400-d7825999-Reviews-Dinner_In_The_Sky-Athens_Attica.html
1214,WILD - Creative Bar & Spring Rolls Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g297390-d14007799-Reviews-WILD_Creative_Bar_Spring_Rolls_Restaurant-Siem_Reap_Siem_Reap_Province.html
1215,Anica Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g152515-d13552562-Reviews-Anica_Restaurant-Cabo_San_Lucas_Los_Cabos_Baja_California.html
1216,The Thirsty Whale Bar & Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g255109-d1115280-Reviews-The_Thirsty_Whale_Bar_Restaurant-Napier_Hawke_s_Bay_Region_North_Island.html
1217,Yao Restaurant and Rooftop Bar,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g293916-d13371690-Reviews-Yao_Restaurant_and_Rooftop_Bar-Bangkok.html
1218,Splashes Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g32588-d343887-Reviews-Splashes_Restaurant-Laguna_Beach_California.html
1219,Barefoot Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g147248-d1883689-Reviews-Barefoot_Restaurant-Oranjestad_Aruba.html
1220,Sawyer's Farmhouse Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g55270-d6886216-Reviews-Sawyer_s_Farmhouse_Restaurant-Pigeon_Forge_Tennessee.html
1221,Bone's Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g60898-d435880-Reviews-Bone_s_Restaurant-Atlanta_Georgia.html
1222,Fleet Landing Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g54171-d566804-Reviews-Fleet_Landing_Restaurant-Charleston_South_Carolina.html
1223,Social Bar And Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g294316-d7243521-Reviews-Social_Bar_And_Restaurant-Lima_Lima_Region.html
1224,Mersea Restaurant & Bar,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g60713-d13497261-Reviews-Mersea_Restaurant_Bar-San_Francisco_California.html
1225,Capitalino Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g294074-d15307818-Reviews-Capitalino_Restaurant-Bogota.html
1226,Balta Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g150800-d19338104-Reviews-Balta_Restaurant-Mexico_City_Central_Mexico_and_Gulf_Coast.html
1227,Junior's Restaurant & Cheesecake,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g60763-d942812-Reviews-Junior_s_Restaurant_Cheesecake-New_York_City_New_York.html
1228,Capriccio Italian Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g29750-d523117-Reviews-Capriccio_Italian_Restaurant-Atlantic_City_New_Jersey.html
1229,Ku Kitchen & Bar - Japanese Restaurant,Restaurant,Saidia,https://www.tripadvisor.com/Restaurant_Review-g188590-d6751345-Reviews-Ku_Kitchen_Bar_Japanese_Restaurant-Amsterdam_North_Holland_Province.html
1230,Marina Saïdia,Tourist+Attraction,Saidia,https://www.tripadvisor.com/Attraction_Review-g944611-d4447158-Reviews-Marina_Saidia-Saidia_Oriental.html
1231,Saidia,Tourist+Attraction,Saidia,https://www.tripadvisor.com/Tourism-g944611-Saidia_Oriental-Vacations.html
1232,Local Foodie Adventure in Buenos Aires with Sherpa Food Tours,Tourist+Attraction,Saidia,https://www.tripadvisor.com/AttractionProductReview-g312741-d19498870-Local_Foodie_Adventure_in_Buenos_Aires_with_Sherpa_Food_Tours-Buenos_Aires_Capital.html
1233,"Cave, Waterfall and River Adventure in Charco Azul from San Juan",Tourist+Attraction,Saidia,https://www.tripadvisor.com/AttractionProductReview-g147320-d23795052-Cave_Waterfall_and_River_Adventure_in_Charco_Azul_from_San_Juan-San_Juan_Puerto_Ri.html
1234,"Sorrento Farm and Food Experience including Olive Oil, Limoncello, Wine tasting",Tourist+Attraction,Saidia,https://www.tripadvisor.com/AttractionProductReview-g187782-d13553049-Sorrento_Farm_and_Food_Experience_including_Olive_Oil_Limoncello_Wine_tasting-Sorr.html
1235,Newfields,Tourist+Attraction,Saidia,https://www.tripadvisor.com/Attraction_Review-g37209-d103675-Reviews-Newfields-Indianapolis_Indiana.html
1236,Cemetery and Ghost BYOB Bus Tour in New Orleans,Tourist+Attraction,Saidia,https://www.tripadvisor.com/AttractionProductReview-g60864-d13429749-Cemetery_and_Ghost_BYOB_Bus_Tour_in_New_Orleans-New_Orleans_Louisiana.html
